country_code,indicator,year,value
NER,WHOSIS_000001,2011,58.60580875
DZA,WHOSIS_000001,2001,72.77159448
KAZ,WHOSIS_000001,2002,65.03142074
LCA,WHOSIS_000001,2012,76.39869599
NER,WHOSIS_000001,2018,60.43807872
HUN,WHOSIS_000001,2017,75.90176306
SLE,WHOSIS_000001,2002,51.28114602
BHS,WHOSIS_000001,2008,72.97662842
MDV,WHOSIS_000001,2007,73.714686
KGZ,WHOSIS_000001,2013,70.72932374
SDN,WHOSIS_000001,2010,66.94489813
PHL,WHOSIS_000001,2018,69.67627942
SYR,WHOSIS_000001,2009,73.73835464
PAK,WHOSIS_000001,2015,65.69975806
HRV,WHOSIS_000001,2012,77.35911283
SLV,WHOSIS_000001,2002,73.27326528
NLD,WHOSIS_000001,2014,81.45622695
BTN,WHOSIS_000001,2014,72.91360226
CHN,WHOSIS_000001,2003,71.68827313
SWZ,WHOSIS_000001,2001,44.97441053
CZE,WHOSIS_000001,2002,75.36384265
EMR,WHOSIS_000001,2006,66.88891361
DEU,WHOSIS_000001,2002,78.46153264
SLB,WHOSIS_000001,2014,64.95591891
GNB,WHOSIS_000001,2013,56.92169618
NGA,WHOSIS_000001,2002,54.96389545
NZL,WHOSIS_000001,2000,78.57519182
TUN,WHOSIS_000001,2020,77.12175333
TON,WHOSIS_000001,2000,70.95399808
SVK,WHOSIS_000001,2005,74.09775351
WPR,WHOSIS_000001,2003,72.71503181
GHA,WHOSIS_000001,2008,61.08557755
BEN,WHOSIS_000001,2009,60.99409615
ESP,WHOSIS_000001,2001,79.39483865
CIV,WHOSIS_000001,2019,63.48479652
CIV,WHOSIS_000001,2007,55.73160801
LTU,WHOSIS_000001,2008,71.62596428
CHL,WHOSIS_000001,2008,79.19803048
MMR,WHOSIS_000001,2021,67.84580637
GRC,WHOSIS_000001,2009,80.02249419
WB_UMI,WHOSIS_000001,2020,74.89743849
HND,WHOSIS_000001,2019,71.43843431
TON,WHOSIS_000001,2020,73.18678447
ZMB,WHOSIS_000001,2006,51.7626963
MDG,WHOSIS_000001,2016,63.46510267
ARM,WHOSIS_000001,2000,71.62172824
ZWE,WHOSIS_000001,2003,45.01274563
ALB,WHOSIS_000001,2018,77.93851855
IND,WHOSIS_000001,2012,68.2280584
BDI,WHOSIS_000001,2007,56.45412415
SYR,WHOSIS_000001,2013,64.68588767
EGY,WHOSIS_000001,2018,71.35791195
BRB,WHOSIS_000001,2007,75.24398474
ZMB,WHOSIS_000001,2017,61.28533224
LBY,WHOSIS_000001,2017,73.15169822
WSM,WHOSIS_000001,2001,69.77577511
EGY,WHOSIS_000001,2011,70.08390953
FIN,WHOSIS_000001,2008,79.5834765
BHS,WHOSIS_000001,2017,73.21936648
LBR,WHOSIS_000001,2008,59.75630294
BFA,WHOSIS_000001,2008,57.43072999
NIC,WHOSIS_000001,2006,76.73424987
BHR,WHOSIS_000001,2014,75.64496177
AZE,WHOSIS_000001,2020,71.43112767
BEN,WHOSIS_000001,2011,61.56618181
NLD,WHOSIS_000001,2006,79.71293798
BEN,WHOSIS_000001,2001,57.74456271
CHE,WHOSIS_000001,2000,79.71469969
FRA,WHOSIS_000001,2007,80.79627532
GTM,WHOSIS_000001,2021,68.69573697
HRV,WHOSIS_000001,2020,77.86469683
JPN,WHOSIS_000001,2015,83.99957263
SVK,WHOSIS_000001,2002,73.72313973
VCT,WHOSIS_000001,2006,72.92616303
WB_UMI,WHOSIS_000001,2004,70.37973198
LBR,WHOSIS_000001,2001,53.93145331
WSM,WHOSIS_000001,2019,69.99170791
IRQ,WHOSIS_000001,2005,68.68305138
SGP,WHOSIS_000001,2003,79.61117466
WB_UMI,WHOSIS_000001,2001,70.02443002
NGA,WHOSIS_000001,2013,61.04119261
ALB,WHOSIS_000001,2006,74.22366059
COD,WHOSIS_000001,2019,61.83901232
ERI,WHOSIS_000001,2000,54.93355711
HRV,WHOSIS_000001,2007,75.91802017
SLB,WHOSIS_000001,2002,63.47177399
NAM,WHOSIS_000001,2009,59.50436576
FRA,WHOSIS_000001,2020,81.87409035
PER,WHOSIS_000001,2018,78.99013811
MEX,WHOSIS_000001,2012,75.6445679
BRB,WHOSIS_000001,2012,76.23035481
WB_LMI,WHOSIS_000001,2000,62.60002727
HTI,WHOSIS_000001,2011,61.10474412
WPR,WHOSIS_000001,2002,72.52305924
IRQ,WHOSIS_000001,2016,71.1253103
FRA,WHOSIS_000001,2006,80.52598237
MKD,WHOSIS_000001,2003,73.22933201
AZE,WHOSIS_000001,2006,67.63797731
ECU,WHOSIS_000001,2015,77.15293465
BWA,WHOSIS_000001,2007,55.77024629
GAB,WHOSIS_000001,2004,58.70865642
VEN,WHOSIS_000001,2010,74.662242
ALB,WHOSIS_000001,2014,78.01445206
AUT,WHOSIS_000001,2018,81.42361625
POL,WHOSIS_000001,2007,75.17671647
ISR,WHOSIS_000001,2000,78.54383666
BEN,WHOSIS_000001,2017,63.34863103
ARM,WHOSIS_000001,2010,73.01384261
GRC,WHOSIS_000001,2018,81.05191982
TUR,WHOSIS_000001,2006,76.53841522
WSM,WHOSIS_000001,2011,70.50058194
COM,WHOSIS_000001,2021,67.4970386
ARE,WHOSIS_000001,2013,80.56393138
THA,WHOSIS_000001,2001,71.72869386
FRA,WHOSIS_000001,2001,79.01103311
BLZ,WHOSIS_000001,2006,72.62147619
RUS,WHOSIS_000001,2018,72.66311936
LUX,WHOSIS_000001,2011,81.39260196
BRA,WHOSIS_000001,2020,74.11393563
LTU,WHOSIS_000001,2019,76.24761609
EGY,WHOSIS_000001,2005,69.52274009
THA,WHOSIS_000001,2002,71.71439141
YEM,WHOSIS_000001,2003,64.67397283
BGD,WHOSIS_000001,2000,65.36178128
ISR,WHOSIS_000001,2021,81.74464677
MDV,WHOSIS_000001,2016,77.72035574
UGA,WHOSIS_000001,2010,59.96020545
ZWE,WHOSIS_000001,2011,53.27755042
GTM,WHOSIS_000001,2000,68.30883271
SLE,WHOSIS_000001,2005,52.10902537
GRD,WHOSIS_000001,2006,70.91199156
BTN,WHOSIS_000001,2003,68.38453582
SSD,WHOSIS_000001,2014,59.09264997
NPL,WHOSIS_000001,2013,69.97888467
LCA,WHOSIS_000001,2004,73.99518133
BEL,WHOSIS_000001,2017,81.1512532
SEAR,WHOSIS_000001,2016,70.51674285
GNQ,WHOSIS_000001,2011,59.83129965
MLI,WHOSIS_000001,2001,53.62181973
LKA,WHOSIS_000001,2011,74.95837466
FSM,WHOSIS_000001,2012,65.02895443
DJI,WHOSIS_000001,2001,59.48459433
FRA,WHOSIS_000001,2013,81.81996075
IRL,WHOSIS_000001,2006,79.06563288
VUT,WHOSIS_000001,2001,64.97955845
CYP,WHOSIS_000001,2014,81.84705653
NAM,WHOSIS_000001,2018,62.82854728
GAB,WHOSIS_000001,2012,62.66758728
WB_LI,WHOSIS_000001,2004,56.58061879
CYP,WHOSIS_000001,2013,81.84969587
ATG,WHOSIS_000001,2015,75.61540401
CMR,WHOSIS_000001,2001,52.89875064
SVN,WHOSIS_000001,2005,77.44125575
BGD,WHOSIS_000001,2011,71.08337441
DNK,WHOSIS_000001,2001,77.04219494
ETH,WHOSIS_000001,2001,52.82154779
FJI,WHOSIS_000001,2014,67.72103011
GNQ,WHOSIS_000001,2010,60.00998447
VUT,WHOSIS_000001,2006,65.37131308
ETH,WHOSIS_000001,2003,54.78484585
BTN,WHOSIS_000001,2016,73.28424565
PRK,WHOSIS_000001,2017,71.92237066
NIC,WHOSIS_000001,2003,75.81400954
GUY,WHOSIS_000001,2014,66.55197342
MWI,WHOSIS_000001,2007,52.54577058
BRN,WHOSIS_000001,2016,76.41822612
HTI,WHOSIS_000001,2002,57.58049169
NIC,WHOSIS_000001,2016,77.92580193
MKD,WHOSIS_000001,2014,75.25754035
BLR,WHOSIS_000001,2013,72.59208184
ISR,WHOSIS_000001,2010,81.53399975
BGR,WHOSIS_000001,2007,72.92323217
RUS,WHOSIS_000001,2003,64.72303979
OMN,WHOSIS_000001,2010,73.02000136
ARG,WHOSIS_000001,2020,76.22884718
QAT,WHOSIS_000001,2021,76.7101384
ROU,WHOSIS_000001,2000,71.14174922
HTI,WHOSIS_000001,2012,61.52991507
ARM,WHOSIS_000001,2009,72.73278531
LAO,WHOSIS_000001,2018,68.05389772
GIN,WHOSIS_000001,2001,54.67176541
CAF,WHOSIS_000001,2017,51.26742466
COM,WHOSIS_000001,2010,65.96560133
DOM,WHOSIS_000001,2021,73.32102758
SVN,WHOSIS_000001,2003,76.34395429
IRN,WHOSIS_000001,2015,77.27827213
YEM,WHOSIS_000001,2000,63.08164608
ISL,WHOSIS_000001,2017,82.27340584
MWI,WHOSIS_000001,2008,54.26093144
GNB,WHOSIS_000001,2009,54.71780339
RWA,WHOSIS_000001,2011,65.04603076
SVK,WHOSIS_000001,2017,77.09456027
LBR,WHOSIS_000001,2015,60.37754989
IRN,WHOSIS_000001,2019,77.78361908
WSM,WHOSIS_000001,2004,70.17537437
ITA,WHOSIS_000001,2020,81.93997914
MDA,WHOSIS_000001,2005,65.99301769
MEX,WHOSIS_000001,2005,74.92683948
ISR,WHOSIS_000001,2005,79.7067797
HRV,WHOSIS_000001,2000,74.75166907
TLS,WHOSIS_000001,2017,68.23558592
TTO,WHOSIS_000001,2015,74.35412517
CPV,WHOSIS_000001,2017,74.91155361
SOM,WHOSIS_000001,2011,43.81163424
VCT,WHOSIS_000001,2021,72.55709418
UKR,WHOSIS_000001,2005,67.10598289
AGO,WHOSIS_000001,2006,54.27926946
TJK,WHOSIS_000001,2007,68.67357175
FSM,WHOSIS_000001,2014,65.26774587
EMR,WHOSIS_000001,2009,67.91200906
TON,WHOSIS_000001,2018,72.84423109
NPL,WHOSIS_000001,2004,67.69735163
CMR,WHOSIS_000001,2020,62.18085382
BRA,WHOSIS_000001,2017,74.98912241
LSO,WHOSIS_000001,2007,43.88764108
GNQ,WHOSIS_000001,2019,61.38714512
BEL,WHOSIS_000001,2007,79.56569667
CAN,WHOSIS_000001,2005,79.95094625
TZA,WHOSIS_000001,2007,59.37881257
OMN,WHOSIS_000001,2000,71.65888476
HTI,WHOSIS_000001,2017,63.2460029
NPL,WHOSIS_000001,2000,65.36598722
NAM,WHOSIS_000001,2001,52.37399446
PAK,WHOSIS_000001,2000,61.40857442
NPL,WHOSIS_000001,2017,70.84484004
ETH,WHOSIS_000001,2008,61.00289968
SYR,WHOSIS_000001,2008,73.54815311
EST,WHOSIS_000001,2017,78.2161445
THA,WHOSIS_000001,2013,76.54383011
RWA,WHOSIS_000001,2020,68.26351399
CPV,WHOSIS_000001,2015,74.82831017
SOM,WHOSIS_000001,2019,55.21397342
WB_LI,WHOSIS_000001,2010,60.71751447
DNK,WHOSIS_000001,2014,80.51401409
URY,WHOSIS_000001,2003,74.80937399
GTM,WHOSIS_000001,2017,72.69594645
OMN,WHOSIS_000001,2021,72.47676726
HTI,WHOSIS_000001,2009,60.74938385
MKD,WHOSIS_000001,2018,76.46395817
ARM,WHOSIS_000001,2011,73.30611739
PNG,WHOSIS_000001,2019,66.67377821
WB_LI,WHOSIS_000001,2007,58.89891622
CIV,WHOSIS_000001,2021,63.5174083
ZAF,WHOSIS_000001,2011,59.100348
NAM,WHOSIS_000001,2003,51.39447349
AGO,WHOSIS_000001,2008,56.22016209
BOL,WHOSIS_000001,2000,66.09385895
NAM,WHOSIS_000001,2015,61.8615054
NIC,WHOSIS_000001,2015,78.26048387
MYS,WHOSIS_000001,2012,74.61637828
IRN,WHOSIS_000001,2005,74.88504507
JOR,WHOSIS_000001,2006,73.85308999
COD,WHOSIS_000001,2014,59.46084106
TKM,WHOSIS_000001,2012,69.3130409
CAN,WHOSIS_000001,2020,81.29950989
JPN,WHOSIS_000001,2007,82.7592849
ISL,WHOSIS_000001,2009,81.49587558
CHN,WHOSIS_000001,2007,73.8389379
MDG,WHOSIS_000001,2006,61.19063264
BFA,WHOSIS_000001,2019,62.61228276
TTO,WHOSIS_000001,2014,74.31626767
DEU,WHOSIS_000001,2020,80.79637728
CHN,WHOSIS_000001,2020,77.48113543
ARG,WHOSIS_000001,2013,76.20888199
FJI,WHOSIS_000001,2018,67.86709271
MLI,WHOSIS_000001,2018,61.31661022
TON,WHOSIS_000001,2007,72.00901963
BRA,WHOSIS_000001,2005,73.14791265
SYC,WHOSIS_000001,2006,72.35760551
EGY,WHOSIS_000001,2003,68.78353005
BIH,WHOSIS_000001,2009,76.7825838
PAK,WHOSIS_000001,2019,67.02931501
BGD,WHOSIS_000001,2002,66.35390682
MNG,WHOSIS_000001,2012,67.84058521
YEM,WHOSIS_000001,2013,68.75410162
MLT,WHOSIS_000001,2006,79.36712993
PRT,WHOSIS_000001,2009,79.40582714
MNE,WHOSIS_000001,2005,73.98743557
LTU,WHOSIS_000001,2000,71.99825868
CYP,WHOSIS_000001,2003,79.11243929
BLZ,WHOSIS_000001,2014,74.2195742
ZWE,WHOSIS_000001,2009,49.66000005
LBR,WHOSIS_000001,2002,53.66640831
PRK,WHOSIS_000001,2007,69.69220494
LTU,WHOSIS_000001,2017,75.48786469
WSM,WHOSIS_000001,2015,70.01944065
ERI,WHOSIS_000001,2019,63.76432633
TJK,WHOSIS_000001,2000,65.64695846
KHM,WHOSIS_000001,2017,69.12694998
UGA,WHOSIS_000001,2015,64.2155816
AZE,WHOSIS_000001,2008,68.71279885
SWZ,WHOSIS_000001,2018,54.73682091
AFG,WHOSIS_000001,2013,60.43497705
AFR,WHOSIS_000001,2014,61.97191179
WB_LI,WHOSIS_000001,2012,61.39453419
BFA,WHOSIS_000001,2003,53.57987835
GMB,WHOSIS_000001,2005,60.52311247
CHE,WHOSIS_000001,2001,80.10038738
ITA,WHOSIS_000001,2005,80.51057716
AFR,WHOSIS_000001,2008,58.09440209
TJK,WHOSIS_000001,2019,73.80997068
CAF,WHOSIS_000001,2003,45.20505974
SEN,WHOSIS_000001,2008,64.57897818
LAO,WHOSIS_000001,2016,67.33210713
MNG,WHOSIS_000001,2021,70.09795294
ATG,WHOSIS_000001,2007,74.95910853
ATG,WHOSIS_000001,2017,75.565575
GIN,WHOSIS_000001,2021,61.26251027
TUR,WHOSIS_000001,2008,76.65466357
SOM,WHOSIS_000001,2005,49.79233436
VEN,WHOSIS_000001,2017,72.98365736
SLE,WHOSIS_000001,2013,57.05432525
LBR,WHOSIS_000001,2016,62.21305435
BGD,WHOSIS_000001,2017,73.37868377
EST,WHOSIS_000001,2014,77.0967995
CHL,WHOSIS_000001,2003,77.44592963
GNQ,WHOSIS_000001,2018,61.42093734
BHS,WHOSIS_000001,2011,72.74543627
MNG,WHOSIS_000001,2010,67.10227644
USA,WHOSIS_000001,2011,78.65364022
CHE,WHOSIS_000001,2007,81.59797301
IND,WHOSIS_000001,2000,63.19893734
LAO,WHOSIS_000001,2000,58.27571315
SLB,WHOSIS_000001,2015,65.15166823
EUR,WHOSIS_000001,2004,73.32032577
USA,WHOSIS_000001,2021,76.37368104
NLD,WHOSIS_000001,2008,80.25577925
AZE,WHOSIS_000001,2002,66.7152002
GTM,WHOSIS_000001,2012,71.91726662
MWI,WHOSIS_000001,2003,47.14250921
TKM,WHOSIS_000001,2019,69.14190532
EUR,WHOSIS_000001,2019,78.09893217
NZL,WHOSIS_000001,2001,78.46853865
CAF,WHOSIS_000001,2012,49.82204247
BHS,WHOSIS_000001,2001,71.11367814
ITA,WHOSIS_000001,2002,79.95596277
RUS,WHOSIS_000001,2016,71.6156235
LBR,WHOSIS_000001,2014,58.11259758
QAT,WHOSIS_000001,2005,71.03950228
KWT,WHOSIS_000001,2006,78.57389835
HRV,WHOSIS_000001,2005,75.47609796
IDN,WHOSIS_000001,2012,69.79466506
SWE,WHOSIS_000001,2013,81.64075183
PAK,WHOSIS_000001,2013,65.10777782
ETH,WHOSIS_000001,2009,62.16370614
GRC,WHOSIS_000001,2003,79.0919372
MEX,WHOSIS_000001,2004,75.04316184
SVN,WHOSIS_000001,2016,80.81692358
SRB,WHOSIS_000001,2011,74.54862943
FJI,WHOSIS_000001,2016,67.7499939
DEU,WHOSIS_000001,2012,80.59346041
PAN,WHOSIS_000001,2008,76.98278869
MDG,WHOSIS_000001,2015,63.35879155
SGP,WHOSIS_000001,2014,82.60495523
FIN,WHOSIS_000001,2011,80.2843093
CHL,WHOSIS_000001,2001,76.75737429
PRT,WHOSIS_000001,2019,81.36750616
SWE,WHOSIS_000001,2003,80.00643909
AGO,WHOSIS_000001,2021,62.13113467
CZE,WHOSIS_000001,2016,78.93030378
CHN,WHOSIS_000001,2005,72.44256077
LCA,WHOSIS_000001,2006,74.71126509
JOR,WHOSIS_000001,2008,75.81217115
CPV,WHOSIS_000001,2016,74.86326568
SSD,WHOSIS_000001,2018,58.86129412
TKM,WHOSIS_000001,2004,65.61545494
EMR,WHOSIS_000001,2002,65.88711487
HTI,WHOSIS_000001,2018,63.47163817
KHM,WHOSIS_000001,2008,65.7502876
MRT,WHOSIS_000001,2004,65.40083987
BTN,WHOSIS_000001,2006,69.95563044
SAU,WHOSIS_000001,2012,77.02520885
WB_HI,WHOSIS_000001,2007,79.13737329
BGD,WHOSIS_000001,2007,68.42856138
UZB,WHOSIS_000001,2016,69.95773109
MNE,WHOSIS_000001,2002,73.54605523
UZB,WHOSIS_000001,2003,62.74285785
NPL,WHOSIS_000001,2001,66.16930825
ZWE,WHOSIS_000001,2014,56.95717402
LBY,WHOSIS_000001,2007,74.50020642
GRC,WHOSIS_000001,2000,78.42147917
DZA,WHOSIS_000001,2005,74.07853584
PAK,WHOSIS_000001,2004,62.44387744
URY,WHOSIS_000001,2021,74.98295244
KOR,WHOSIS_000001,2019,83.68842093
ZAF,WHOSIS_000001,2018,65.31532246
BRA,WHOSIS_000001,2008,73.71397618
MDA,WHOSIS_000001,2013,71.32497048
SEAR,WHOSIS_000001,2020,70.72011705
GMB,WHOSIS_000001,2004,60.16114704
WPR,WHOSIS_000001,2007,74.54521674
SYR,WHOSIS_000001,2002,72.00814832
MDV,WHOSIS_000001,2011,75.10252928
TZA,WHOSIS_000001,2010,61.6819464
CRI,WHOSIS_000001,2012,80.42316166
JOR,WHOSIS_000001,2014,77.96984738
ITA,WHOSIS_000001,2001,79.67653939
BOL,WHOSIS_000001,2021,65.41062535
DNK,WHOSIS_000001,2015,80.59412958
WSM,WHOSIS_000001,2008,70.48283276
CAF,WHOSIS_000001,2004,45.61618547
KIR,WHOSIS_000001,2017,61.81777917
STP,WHOSIS_000001,2001,63.93324972
SUR,WHOSIS_000001,2013,73.14787483
CHN,WHOSIS_000001,2021,77.61619672
QAT,WHOSIS_000001,2008,72.36968987
EST,WHOSIS_000001,2005,72.88570642
NGA,WHOSIS_000001,2012,60.64324912
PSE,WHOSIS_000001,2005,70.5600974
THA,WHOSIS_000001,2019,76.92495279
VEN,WHOSIS_000001,2015,73.93795547
MNE,WHOSIS_000001,2000,73.43360465
BLZ,WHOSIS_000001,2020,74.69437572
WSM,WHOSIS_000001,2009,68.73125976
BGR,WHOSIS_000001,2008,73.24591413
DEU,WHOSIS_000001,2016,80.68537775
CPV,WHOSIS_000001,2001,71.98653007
WPR,WHOSIS_000001,2014,76.5927032
PRY,WHOSIS_000001,2010,74.73073675
QAT,WHOSIS_000001,2006,71.48490844
ARE,WHOSIS_000001,2006,80.09096187
SDN,WHOSIS_000001,2008,66.10814996
HUN,WHOSIS_000001,2020,75.76307465
PNG,WHOSIS_000001,2000,63.35685153
EUR,WHOSIS_000001,2010,75.62937104
MAR,WHOSIS_000001,2007,71.60883866
GRD,WHOSIS_000001,2005,70.64904308
SRB,WHOSIS_000001,2013,75.22896744
PER,WHOSIS_000001,2017,79.35847297
NZL,WHOSIS_000001,2007,80.04299252
FJI,WHOSIS_000001,2001,66.34541639
TUN,WHOSIS_000001,2017,77.03145853
PRI,WHOSIS_000001,2019,80.50288098
GLOBAL,WHOSIS_000001,2002,67.35830321
LKA,WHOSIS_000001,2004,69.11941478
COD,WHOSIS_000001,2002,53.2535703
KEN,WHOSIS_000001,2009,60.49062126
JAM,WHOSIS_000001,2015,72.28943851
BFA,WHOSIS_000001,2016,61.35518157
CYP,WHOSIS_000001,2015,81.80149333
LBN,WHOSIS_000001,2001,76.1562609
SVN,WHOSIS_000001,2004,77.10892927
SSD,WHOSIS_000001,2000,51.90046634
ARG,WHOSIS_000001,2007,75.05610078
BDI,WHOSIS_000001,2000,44.3609182
DEU,WHOSIS_000001,2008,79.87792037
IRN,WHOSIS_000001,2000,73.48542569
CHL,WHOSIS_000001,2000,76.79721978
CAF,WHOSIS_000001,2005,46.14092523
UGA,WHOSIS_000001,2001,49.78388659
BLZ,WHOSIS_000001,2018,74.57665716
HUN,WHOSIS_000001,2018,76.08502162
WSM,WHOSIS_000001,2013,70.24040584
LCA,WHOSIS_000001,2014,76.28411905
KGZ,WHOSIS_000001,2021,72.18500345
ROU,WHOSIS_000001,2002,70.90278508
MUS,WHOSIS_000001,2011,73.5157206
KHM,WHOSIS_000001,2016,68.91001703
PRI,WHOSIS_000001,2014,79.89363862
FSM,WHOSIS_000001,2004,64.15853132
CHN,WHOSIS_000001,2012,75.48068539
GEO,WHOSIS_000001,2019,73.85275108
NOR,WHOSIS_000001,2009,80.74746239
MMR,WHOSIS_000001,2013,66.44771624
SRB,WHOSIS_000001,2002,72.31660412
PHL,WHOSIS_000001,2012,69.54178119
BWA,WHOSIS_000001,2014,61.38291822
MEX,WHOSIS_000001,2017,75.87022362
AUS,WHOSIS_000001,2021,83.10183853
WB_LMI,WHOSIS_000001,2005,64.51534212
ETH,WHOSIS_000001,2012,65.13407348
GEO,WHOSIS_000001,2010,71.81805259
IRQ,WHOSIS_000001,2012,71.6393156
TON,WHOSIS_000001,2014,72.38182372
ROU,WHOSIS_000001,2014,74.86061311
EST,WHOSIS_000001,2016,77.71059498
DEU,WHOSIS_000001,2006,79.60448013
ZAF,WHOSIS_000001,2007,52.90958642
SWZ,WHOSIS_000001,2013,49.97813792
BHS,WHOSIS_000001,2004,72.14409998
PAN,WHOSIS_000001,2018,78.651343
AGO,WHOSIS_000001,2007,55.35489997
MLT,WHOSIS_000001,2002,78.4088864
BLR,WHOSIS_000001,2015,73.73950531
THA,WHOSIS_000001,2004,72.04096222
SOM,WHOSIS_000001,2001,49.32648692
EST,WHOSIS_000001,2006,73.02632317
VNM,WHOSIS_000001,2012,72.74028809
BTN,WHOSIS_000001,2021,74.87642848
CHE,WHOSIS_000001,2020,82.73602492
GTM,WHOSIS_000001,2019,72.70697215
TUR,WHOSIS_000001,2003,75.30413279
DOM,WHOSIS_000001,2009,73.54510674
SEN,WHOSIS_000001,2010,65.56526204
MOZ,WHOSIS_000001,2013,54.24267779
DJI,WHOSIS_000001,2021,64.87227149
AFR,WHOSIS_000001,2019,64.16988115
FRA,WHOSIS_000001,2021,81.92274175
ROU,WHOSIS_000001,2017,75.11122981
JPN,WHOSIS_000001,2017,84.25809871
FIN,WHOSIS_000001,2014,80.86537331
MLI,WHOSIS_000001,2009,58.27710615
NIC,WHOSIS_000001,2011,76.94363065
SUR,WHOSIS_000001,2008,72.20581026
SEAR,WHOSIS_000001,2017,70.7727814
BIH,WHOSIS_000001,2003,76.3852253
LSO,WHOSIS_000001,2012,49.02029182
AGO,WHOSIS_000001,2015,61.59307464
CHN,WHOSIS_000001,2006,73.28900157
SWE,WHOSIS_000001,2014,81.92750078
DZA,WHOSIS_000001,2010,75.28662824
KWT,WHOSIS_000001,2013,81.73672815
LVA,WHOSIS_000001,2018,75.05473366
COD,WHOSIS_000001,2010,57.39937072
FSM,WHOSIS_000001,2017,65.6570782
UKR,WHOSIS_000001,2011,70.93317751
MKD,WHOSIS_000001,2008,74.31760094
LBR,WHOSIS_000001,2019,63.44171284
SUR,WHOSIS_000001,2015,72.9788443
ALB,WHOSIS_000001,2010,76.21290189
WSM,WHOSIS_000001,2006,70.43219518
LSO,WHOSIS_000001,2018,51.60129602
KWT,WHOSIS_000001,2007,79.05909554
BHR,WHOSIS_000001,2013,75.02710867
COD,WHOSIS_000001,2000,52.64392739
PHL,WHOSIS_000001,2006,69.22944541
CUB,WHOSIS_000001,2002,77.74907347
BFA,WHOSIS_000001,2002,52.90685822
LSO,WHOSIS_000001,2002,47.82881329
HND,WHOSIS_000001,2016,71.09197895
NIC,WHOSIS_000001,2019,78.87404349
MWI,WHOSIS_000001,2009,55.72789905
JOR,WHOSIS_000001,2007,74.97453582
CIV,WHOSIS_000001,2010,57.33114203
HTI,WHOSIS_000001,2008,60.2556984
IRL,WHOSIS_000001,2014,81.05218065
PRT,WHOSIS_000001,2005,77.99178078
COD,WHOSIS_000001,2021,61.62552641
MUS,WHOSIS_000001,2016,74.15809377
BLZ,WHOSIS_000001,2005,72.3988756
GNB,WHOSIS_000001,2000,50.19859342
STP,WHOSIS_000001,2003,65.23040933
YEM,WHOSIS_000001,2016,67.6890605
BOL,WHOSIS_000001,2012,71.0361986
MNE,WHOSIS_000001,2008,75.02700903
WSM,WHOSIS_000001,2003,70.05898224
BGD,WHOSIS_000001,2003,66.7835174
AUS,WHOSIS_000001,2014,82.36885018
CPV,WHOSIS_000001,2009,73.98241137
GRD,WHOSIS_000001,2021,72.77322454
PSE,WHOSIS_000001,2019,75.83098235
DEU,WHOSIS_000001,2009,79.99437865
TKM,WHOSIS_000001,2008,66.98536912
KAZ,WHOSIS_000001,2015,71.97923102
JOR,WHOSIS_000001,2004,73.56285182
NLD,WHOSIS_000001,2017,81.52798471
BRB,WHOSIS_000001,2013,76.24143589
YEM,WHOSIS_000001,2019,66.89863946
EST,WHOSIS_000001,2007,73.12739174
KOR,WHOSIS_000001,2002,76.94317285
SEAR,WHOSIS_000001,2004,65.59142283
ZMB,WHOSIS_000001,2012,58.68526361
MDV,WHOSIS_000001,2021,75.39664085
HTI,WHOSIS_000001,2014,62.25423095
VUT,WHOSIS_000001,2012,66.43172159
NPL,WHOSIS_000001,2019,71.36142995
MUS,WHOSIS_000001,2007,72.6045072
GUY,WHOSIS_000001,2011,66.13531761
ESP,WHOSIS_000001,2011,81.81256597
ERI,WHOSIS_000001,2005,58.13577563
YEM,WHOSIS_000001,2004,65.2063964
ZWE,WHOSIS_000001,2008,48.32688541
BRB,WHOSIS_000001,2006,75.05596421
LAO,WHOSIS_000001,2019,68.35701918
GLOBAL,WHOSIS_000001,2005,68.38661135
GEO,WHOSIS_000001,2012,72.18519482
CPV,WHOSIS_000001,2003,72.33302782
AFR,WHOSIS_000001,2001,53.46919051
JPN,WHOSIS_000001,2019,84.46675304
SDN,WHOSIS_000001,2014,68.08985985
BIH,WHOSIS_000001,2006,76.79616301
UKR,WHOSIS_000001,2020,72.49786713
STP,WHOSIS_000001,2012,69.53766595
COG,WHOSIS_000001,2008,59.22236239
GHA,WHOSIS_000001,2002,59.31647181
COL,WHOSIS_000001,2010,75.96054748
HRV,WHOSIS_000001,2009,76.44559714
ATG,WHOSIS_000001,2009,75.51285045
LKA,WHOSIS_000001,2010,74.13617419
BHS,WHOSIS_000001,2019,70.73776422
ROU,WHOSIS_000001,2012,74.34204624
KOR,WHOSIS_000001,2020,83.79726372
COM,WHOSIS_000001,2019,68.10062174
MLI,WHOSIS_000001,2006,56.77509358
ARM,WHOSIS_000001,2021,72.98458202
SSD,WHOSIS_000001,2008,57.67870573
QAT,WHOSIS_000001,2020,77.27588364
GLOBAL,WHOSIS_000001,2007,69.42465871
BEL,WHOSIS_000001,2010,79.84805119
MRT,WHOSIS_000001,2012,69.09222123
BRN,WHOSIS_000001,2001,75.6811134
CMR,WHOSIS_000001,2004,53.56554781
QAT,WHOSIS_000001,2010,73.45657467
ROU,WHOSIS_000001,2011,74.44084112
ERI,WHOSIS_000001,2006,58.75833395
TUR,WHOSIS_000001,2010,76.50699578
ARM,WHOSIS_000001,2001,71.79061149
